PLAYER	RATING
Myrddin 0.83k	2195
Myrddin 0.84	2207
Myrddin 0.85	2325
Myrddin 0.86	2447
Myrddin 0.87	2473
Myrddin 0.88	2611
Myrddin 0.89	2640
Myrddin 0.90	2682
Myrddin 0.91	2998
Myrddin 0.92	3085
Myrddin 0.93	3095
Myrddin 0.94	3171
N2 0.1	2558
N2 0.4	2651
NagaSkaki 4.00	2241
NagaSkaki 5.12	2271
Nalwald 1.11	2836
Nalwald 1.8	2525
Nalwald 1.8.1	2590
Nalwald 1.9	2691
Nalwald 14.0	2883
Nalwald 15	2939
Nalwald 16	3003
Nalwald 17	3168
Nalwald 17.1	3193
Nalwald 18	3250
Nalwald 19	3302
Nanook 0.17	1581
nanoSzachy 2.8	2369
nanoSzachy 2.9	2376
nanoSzachy 3.0	2375
nanoSzachy 3.1	2387
nanoSzachy 3.4	2473
nanoSzachy 3.5	2497
nanoSzachy 3.8	2519
nanoSzachy 3.9	2561
nanoSzachy 4.0	2606
nanoSzachy 4.1	2617
Napoleon 1.4.0	2204
Napoleon 1.5.0	2204
Napoleon 1.6.0b	2294
Napoleon 1.7	2225
Napoleon 1.8	2374
Napoleon 12032025	2363
NapoleonPP 08092013	1753
Naraku 1.31	2713
Naraku 1.4	2838
Natwarlal 0.12	2359
Natwarlal 0.14	2358
Naum 1.91	2666
Naum 2.0	2749
Naum 2.1	2813
Naum 2.2	2854
Naum 3	2926
Naum 3.1	2930
Naum 4	3009
Naum 4.1	3014
Naum 4.2	3032
Naum 4.6	3054
Nawito 1.1d	2647
Nawito 1812	2653
Nawito 1906	2667
Nawito 2012	2666
Nawito 2103	2738
Nawito 22.05	2686
Nawito 22.07	2821
Nebiyu 1.2	2392
Nebiyu 1.4	2326
Nebula 1.0	2523
Nebula 2.0	2708
Nectar 0.1.4	1942
Nectar 0.1.8	2071
Needle 0.531	1736
NEG 0.3d	869
Nejmet 3.07	2504
Nemeton 1.0	2371
Nemeton 1.1	2375
Nemeton 1.2	2396
Nemeton 1.3	2408
Nemeton 1.41	2432
Nemeton 1.51	2508
Nemeton 1.6	2471
Nemeton 1.61	2483
Nemeton 1.7	2491
Nemeton 1.8	2524
Nemeton 1.81	2521
Nemo 1.0.1	2896
Nemorino 1.0	2936
Nemorino 1.02	2940
Nemorino 2.00	2988
Nemorino 3.0	3044
Nemorino 4.00	3077
Nemorino 5.00	3119
Nemorino 6.00	3403
Nemorino 6.05	3373
Neocortex 1.0	1525
Nero 6.1	1602
Nesik 0.7.0 alpha	2245
Neuromancer 1.0	1665
Neuromancer 1.2	1838
Neuromancer 1.4	2040
Neuromancer 1.5	2041
Neurone XVIII	1050
Neurone XXIII	1434
Neurone XXVI	1345
Neurone XXVII	1341
Neurosis 2.3	2296
Neurosis 2.4	2264
Neurosis 2.5	2298
NG-Play 8.3	1913
NG-Play 8.4	1998
NG-Play 9.83	2207
NG-Play 9.84	2234
NG-Play 9.85	2270
NG-Play 9.86	2288
NG-Play 9.87	2294
NG-Play 9.87b	2267
Nimzo 8	2573
NirvanaChess 1.1	2584
NirvanaChess 1.2	2754
NirvanaChess 1.3	2811
NirvanaChess 1.4	2798
NirvanaChess 1.5	2880
NirvanaChess 1.6	2873
NirvanaChess 1.7	2884
NirvanaChess 1.8	2875
NirvanaChess 2.0a	3014
NirvanaChess 2.1c	3060
NirvanaChess 2.2	3105
NirvanaChess 2.3	3113
NirvanaChess 2.4	3137
NirvanaChess 2.5	3149
NoC 19.12	2278
NoC 4.20	2551
NoonianChess 3.2.06P2	1943
NoraGrace 1.0	2386
NoraGrace 2.0	2678
NSVChess v0.14	1201
Nu-chess 1.0	2980
Nu-chess 2021.10.15	2946
NuclearChess 1.0	1929
Numpty 0.7pr	1490
Numpty DD	1565
Numpty Omega	1538
Numpty Recharged	1625
OBender 03.2016	2313
OBender 2.11.5	2191
OBender 3.10.1	2169
OBender 3.2.4.2	2277
OBender 3.2.x	2318
Oberon 0.04	2120
Obsidian 1.0	3012
Obsidian 10.0	3593
Obsidian 11.0	3593
Obsidian 112023	3521
Obsidian 12.0	3609
Obsidian 12.29	3620
Obsidian 13.0	3626
Obsidian 14.0	3638
Obsidian 15.0	3639
Obsidian 16.0	3649
Obsidian 2.0	3041
Obsidian 4.0	3207
Obsidian 5.0	3217
Obsidian 7.0	3516
Obsidian 8.0	3539
Obsidian 9.0	3567
Octochess	2824
Odonata 0.2.2	1384
Odonata 0.3.12	1789
Odonata 0.3.17	1898
Odonata 0.3.26	2029
Odonata 0.4.0	2433
Odonata 0.5.1	2583
Odonata 0.6.2	2813
Odonata 0.7.0	2831
Odonata 0.8.0	2846
Odonata 0.9.0	3155
Odonata 1.0	3263
Odonata 1.0.0	3278
Odonata 1.1.0	3298
OliThink 5.1.9	2248
OliThink 5.10.1	2907
OliThink 5.10.5	2920
OliThink 5.11.0	2882
OliThink 5.11.1	2864
OliThink 5.11.9	2924
OliThink 5.3.0	2481
OliThink 5.3.2	2470
OliThink 5.3.5b	2504
OliThink 5.4.0	2509
OliThink 5.5.2	2546
OliThink 5.6.0	2568
OliThink 5.6.9	2588
OliThink 5.9.2	2868
OliThink 5.9.3	2883
OliThink 5.9.6	2878
OliThink 5.9.7	2903
Onno 0.12.0	2890
Onno 1.0	2865
Onno 1.1.1	2872
Onno 1.2.70	2886
Orion 0.1	2270
Orion 0.2	2333
Orion 0.3.0	2436
Orion 0.4	2505
Orion 0.5	2589
Orion 0.6	2686
Orion 0.7	2803
Orion 0.8	3136
Orion 0.9	3140
Orion 1.0	3087
Orion 1.1	3150
Overhead	1559
Oxidation 0.6.0	2114
Oxidation 0.7.1	2494
Oxidation 0.7.2	2496
Oxide 1.0.0	2392
Oxide 1.4.0	3292
Oxide 2.0.0	3428
Ozwald 0.43	1567
Paladin 0.1	2370
PanChess 00.537	3158
Panda 1.0	3143
Panda 1.1	3221
Parrot 07.01.16	2224
Parrot 07.07.22	2210
Patricia 1.0	3045
Patricia 2.0	3078
Patricia 3.0	3270
Patricia 4.0	3421
Patricia 5.0	3472
Patzer 3.80	2462
paulchen332 0.1.1	2622
Pawn 1.0	3267
pawn 1.0	3265
pawn 2.0	3391
pawn 3.0	3457
pawn 4.0	3480
pawnocchio 1.1	2559
pawnocchio 1.2	3129
pawnocchio 1.3	3202
pawnocchio 1.3.1415	3350
pawnocchio 1.4.1	3422
pawnocchio 1.5	3440
pawnocchio 1.6	3511
pawnocchio 1.6.1	3533
pawnocchio 1.7.2	3551
pawnocchio 1.8	3602
pawnocchio 1.8.1	3594
pawnocchio 1.9.1	3625
pawnocchio 1.9.2	3617
Pawny 0.1.6	2371
Pawny 0.1.9	2459
Pawny 0.13	2270
Pawny 0.2	2471
Pawny 0.2.1	2490
Pawny 0.2.2	2479
Pawny 0.3	2536
Pawny 0.3.1	2546
Pawny 1.0	2709
Pawny 1.1	2736
Pawny 1.2	2820
Peacekeeper 1.10	2479
Peacekeeper 1.20	2573
Peacekeeper 1.30	2678
Peacekeeper 1.40	2759
Peacekeeper 1.50	2833
Peacekeeper 1.60	3040
Peacekeeper 1.70	3071
Peacekeeper 1.71	3077
Peacekeeper 2.00	3286
Peacekeeper 2.10	3340
Peacekeeper 2.20	3405
Peacekeeper 2.30	3436
Peacekeeper 2.40	3469
Peacekeeper 3.01	3539
Pedantic 0.1	2405
Pedantic 0.2.1	2514
Pedantic 0.3	2785
Pedantic 0.3.1	2819
Pedantic 0.4.1	2908
Pedantic 0.5.0	2983
Pedantic 0.6.0	3072
Pedantic 0.6.2	3093
Pedantic 1.0.0	3155
Pedantic 1.1.0	3178
Pedantic 2.0.0	3272
Pedantic 2.1.0	3357
Pedone 0.3	2382
Pedone 0.4	2519
Pedone 0.5	2650
Pedone 1.0	2793
Pedone 1.1	2820
Pedone 1.2	2904
Pedone 1.3	2903
Pedone 1.4.1	3000
Pedone 1.5	3022
Pedone 1.6	3037
Pedone 1.7	3067
Pedone 1.8	3105
Pedone 1.9	3120
Pedone 2.0	3163
Pedone 2.1	3178
Pedone 3	3299
Pedone 3.0	3292
Pedone 3.1	3384
Pentagon 1.2	1638
Pepito 1.59	2561
Pepito 1.59.2	2579
Peripheral 1.0.0	2131
Peripheral 1.1.3	2212
Perseus 0.9-alpha	3119
Perseus 1.0	3304
Perseus 1.1	3354
PeSTO 2.210	3012
Petir 3.95	2577
Petir 3.99d	2599
Petir 4.39	2627
Petir 4.999999	2623
Petrel 1.0	2182
Petrel 2.1	2688
Petrel 2.2	2751
Petrel 3.1	3231
Petrel 3.2	3275
Petrel 3.3.1	3305
Petrel 3.4	3330
Phalanx XXII	2461
Phalanx XXII Reborn	2443
Phalanx XXIII	2490
Phalanx XXIII beta	2454
Phalanx XXIV	2631
Phalanx XXV	2707
Phalp 22032400	1611
Pharaon 3.2	2608
Pharaon 3.3	2613
Pharaon 3.5.1	2662
Philemon C	1769
Philou 2.7.0	2430
Philou 2.8.0	2440
Philou 3.0.0	2524
Philou 3.1.4.1	2556
Philou 3.14.1	2529
Philou 3.5	2599
Philou 3.5.1	2627
Philou 3.60	2639
Philou 3.7	2669
Philou 3.7.1	2685
Pierre 1.7	1475
Pigeon 1.37	1700
Pigeon 1.5.0	1907
Pigeon 1.5.1	1939
Piglet 1.3.5	1669
pikoSzachy 3.3	2447
pikoSzachy 3.4	2471
pikoSzachy 4.0	2530
pikoSzachy 4.1	2546
pikoSzachy Extreme	2386
pikoSzachy Extreme 2	2429
Pingu 1.0.0	2321
Pingu 2.0.0	2646
Pingu 3.0.0	2865
Pingu 4.0.0	3011
Pingu 5.0.0	3188
Piranha 0.5	1659
Pirarucu 1.4	1979
Pirarucu 1.72	2206
Pirarucu 1.9.2	2331
Pirarucu 2.0.0	2425
Pirarucu 2.0.2	2445
Pirarucu 2.1.1	2603
Pirarucu 2.2.2	2739
Pirarucu 2.3.8	2901
Pirarucu 2.6.1	2957
Pirarucu 2.7.4	2999
Pirarucu 2.9.5	3019
Pirarucu 3.0.7	3046
Pirarucu 3.2.4	3057
Pirarucu 3.3.5	3057
Pleco 0.1.1	1805
Pleco 0.1.3	2076
PlentyChess 0.1.0	3240
PlentyChess 0.2.1	3449
PlentyChess 0.3.0	3528
PlentyChess 1.0.0	3591
PlentyChess 2.0.0	3601
PlentyChess 2.1.0	3613
PlentyChess 3.0.1	3612
PlentyChess 4.0.0	3633
PlentyChess 4.0.1	3628
PlentyChess 5.0.0	3635
PlentyChess 6.0.0	3636
PlentyChess 6.0.2	3651
PlentyChess 7.0.0	3650
Plisco 1.0.1	1778
Plisk 0.2.5n	2424
Plisk 0.2.6	2415
Plisk 0.2.7d	2436
PLP 1661571	2150
Pluto 1.0.0	2936
Pluto 1.0.1	2991
Plywood 1.7.3	2096
PolarChess 1.3	1809
Polaris 1.2.0	2388
Polaris 1.3.0	2533
Polaris 1.4.1	2700
Polaris 1.5.0	2755
Polaris 1.6.1	2889
Polaris 1.7.0	2972
Polaris 1.8.1	3039
Pooky 2.7	1761
Popochin 2.7	2326
Popochin 2.9	2386
Popochin 3.0	2344
Popochin 3.1	2361
Popochin 3.2	2373
Popochin 4.0	2393
Popochin 4.1	2459
Popochin 4.3	2463
POS 1.20	767
PostModernist 1016	2476
Potential 1.0.0	2705
Potential 2.0.0	2936
Potential 3.0.0	3076
Pounce 1.2.4	2558
Pounce 2.0.1	2898
Pounce 2.1.3	3111
Pounce 3.0.0	3187
PowerFritz 18	3414
Predateur 2.0	1938
Predateur 2.1	1945
Predateur 2.2	1958
Predateur 2.2.1	1940
Prelude 1.0	2788
Prelude 2.1	3411
Prelude Fusion 2.0	3171
Presbyter 1.3.0	2034
Priessnitz 1.0	3072
Priessnitz 2.0	3140
Priessnitz 2.0.1	3147
Princhess 0.10.0	2525
Princhess 0.11.0	2614
Princhess 0.12.0	2804
Princhess 0.13.0	2882
Princhess 0.14.1	2963
Princhess 0.15.1	3057
Princhess 0.16.0	3111
Princhess 0.17.0	3148
Princhess 0.18.0	3202
Princhess 0.19.0	3241
Princhess 0.20.0	3227
Princhess 0.21.0	3263
Princhess 0.3.1	1949
Princhess 0.4.0	1892
Princhess 0.5.1	2012
Princhess 0.6.0	2005
Princhess 0.7.0	2165
Princhess 0.9.0	2419
ProChess 1.02AD	2191
ProChess 101CN	2153
ProDeo 1.1	2645
ProDeo 1.1 Silver	2629
ProDeo 1.2	2664
ProDeo 1.6	2669
ProDeo 1.7	2686
ProDeo 1.71	2672
ProDeo 1.74	2670
ProDeo 1.81	2756
ProDeo 1.82	2730
ProDeo 1.83c	2709
ProDeo 1.85	2759
ProDeo 1.86	2748
ProDeo 1.87	2761
ProDeo 1.87x	2649
ProDeo 2.0	2751
ProDeo 2.2	2784
ProDeo 2.8	2764
ProDeo 3.0	2828
ProDeo 3.1	2846
Project Invincible 2.04	1398
Project Invincible 2.10	1497
Prophet 2.0	2242
Prophet 4.0	2351
Prophet 4.1	2447
Prophet 4.2	2516
Prophet 4.3	2560
Prophet 4.4	2580
Prophet 5.0	2720
Prophet 5.1	2732
Prophet3 20170909	2233
Prophet3 20180811	2231
Prophet3 20181124	2247
Protector 1.3.1b	2874
Protector 1.3.2	2867
Protector 1.3.3	2907
Protector 1.3.4	2892
Protector 1.3.5	2899
Protector 1.3.6	2918
Protector 1.4.0	2934
Protector 1.5.0	3018
Protector 1.6.0	3048
Protector 1.7.0	3052
Protector 1.8.0	3089
Protector 1.9.0	3091
Protej	3315
Protej 0.5.7	2116
Protej 0.5.8c	2307
Protej 0.5.9	2415
Protej 0.6.0	2608
Protej 0.6.1	2749
Protej 0.6.2	2902
Protej 0.6.3	2888
Protej 0.6.4	2945
Protej 0.6.5	3068
Protej 0.6.6	3126
Protej 0.6.7	3194
Protej 0.6.8	3270
Prune 1.0.1	2744
Prune 2.1.0	2922
Prune 2.1.2	2974
Prune 2.2.0	3117
Prune 3.0.0	3152
Prune 3.1.0	3319
Prune 3.2.1	3485
Pseudo 0.7c	2637
Pseudo 1.1	3551
Publius 1.0	3290
Publius 1.1	3296
Puffin 1.0.0	2631
Puffin 2.0.0	2730
Puffin 3.0	2830
Puffin 4.0	2920
Puffin 5.0	3002
Pulsar 2009-9b	1905
Pulse 1.2.0	1401
Pulse 1.4.0	1843
Pulse 1.6.1	1770
Pulse 1.7.1	1784
Pulse 1.7.2	1775
Pupsi 0.19	2428
Pupsi2 0.06	2478
Pupsi2 0.07	2492
Pupsi2 0.08	2565
Pupsi2 0.09	2597
Purple Haze 2.0	1650
Purple Haze 2.1.0	2007
Purple Panda 10	1567
Purple Panda 12	1677
Purple Panda 14	1730
Purple Panda 16	1844
Purple Panda 17	1888
Purple Panda 18	1929
Purple Panda 19	2010
Purple Panda 20	2114
Pwned 1.2	1639
Pwned 1.3	1727
Pyotr 0.6 AM	1190
PZChessBot 1.0	2784
PZChessBot 2.0	2989
PZChessBot 3.0	3270
PZChessBot 4.0	3377
PZChessBot 5.0	3407
PZChessBot 6.0	3510
PZChessBot 6.1	3541
Qapla 0.0.52	2532
Qapla 0.1.1	2533
Qapla 0.2.057	2825
Qapla 0.3.2	2922
Quanticade Aurora 0.8	3404
Quanticade Chimera 1.2	3536
Quanticade Cronus 3.0	3624
Quanticade Electra 0.9	3490
Quanticade Fenrir 1.0	3576
Quanticade Orion 2.0	3589
Quark 2.35	2507
Quazar 0.2	2279
Quazar 0.3b	2648
Quazar 0.4	2937
Queen 3.09	2498
Queen 4.03	2430
Queen 4.05	2525
Quirky 1.0	2973
Quirky 2.0	3301
Quirky 2.1	3362
Quokka 2.0	1587
Quokka 2.1	1604
QuTeChess 1.0.1t r3	1445
Radiance 2.3	1316
Radiance 3.1.1	1505
Radiance 3.4	1629
Radiance 3.5	1636
Radiance 4.1	1920
Radiance 4.2	2021
Radiance 4.3	2243
Raffaela 0.1.4	1429
Rainman 0.7.5	1750
Ram 2.0	817
RamJet 0.10	2004
RamJet 0.11	2129
RamJet 0.12	2175
RamJet 0.13	2319
RamJet 0.14	2242
Ranita 2.4	1961
Raphael 1.7	2063
Raphael 1.7.6.2	2157
Raphael 2.0.0.0	2526
Raphael 2.1.0	2756
Raphael 2.2	2981
Raphael 2.3	3068
Raphael 3.0	3223
Raphael 3.0.0	3216
Raphael 3.1	3440
Raphael 3.2	3509
Rasch	1626
RataAeroespacial 0.2.1	1939
Ratsu 0.9.0	1979
RattateChess	2286
RattateChess 1.0	2324
Raven 0.30	1646
Raven 0.40	1980
Raven 0.50	2205
Raven 0.60	2270
Raven 0.70	2370
Raven 0.80	2469
Raven 0.90	2521
Raven 1.0	2569
Raven 1.10	2594
Raven 1.20	2630
Raven 1.30	2652
Razer 0.0	2640
RDChess 3.23	2172
Rebel	3547
Rebel 12	2628
Rebel 14	3145
Rebel 14.1	3243
Rebel 14.1.02-TAL	2862
Rebel 14.2	3279
Rebel 15	3343
Rebel 15.1	3437
Rebel 15.1a	3433
Rebel 15x2	3379
Rebel 16	3494
Rebel 16.1	3517
Rebel 16.2	3521
Rebel 16.3	3561
Rebel 16a	3486
Rebel Century	2606
Rebel Extreme 1.1	3369
ReBorn Mainsworthy 1.30	957
Reckless 0.1.0	2185
Reckless 0.2.0	2477
Reckless 0.3.0	2690
Reckless 0.4.0	2958
Reckless 0.5.0	3206
Reckless 0.6.0	3327
Reckless 0.7.0	3430
Reckless 0.8.0	3650
Reckless 0.9.0	3664
RedQueen 0.6	2259
RedQueen 0.7	2460
RedQueen 0.7.5	2494
RedQueen 0.9.5	2635
RedQueen 0.9.8	2639
RedQueen 1.0.0	2720
RedQueen 1.1.1	2665
RedQueen 1.1.3	2724
RedQueen 1.1.4	2749
RedQueen 1.1.97	2710
RedQueen 1.1.98	2722
Reger 0.09	2031
Renegade 0.10.0	2550
Renegade 0.11.0	2766
Renegade 0.12.0	2956
Renegade 0.7.0	1897
Renegade 0.9.0	2311
Renegade 1.0.0	3403
Renegade 1.1.0	3482
Renegade 1.2.0	3565
Rengar 1.0.2	2532
Rengar 1.1.0	2537
Rengar 1.3.0	2727
Rengar 2.0.0	2879
Rengar 2.1.1	2993
Requiem 0.53	2136
RESP 0.19	2449
Resp 0.19	2396
Revati 0.4c	1770
Revenge 1.0	3403
Revenge 2.0	3473
Revenge 3.0	3530
Revenge 4.0	3566
Revolver 1.0	2770
Reyna 1.0	2740
Rhetoric 0.10.d	2186
Rhetoric 1.0	2504
Rhetoric 1.1	2611
Rhetoric 1.2	2751
Rhetoric 1.4	2766
Rhetoric 1.4.1	2824
Rhetoric 1.4.3	2847
Rhetoric Lite	2347
Rice 4.1.5	2692
Rice 5.0.0	3193
Rice 6.0	3295
Rice 7.0.0	3419
Rice 8.0.0	3457
Rival 1.0.1	2355
Rival 1.18	2078
RobboLito 0.21Q	3117
Robin 0.983	1899
Robocide	2035
Robocide 0.4	2344
Robocide 20160510	2013
Robocide 20170718	2335
ROBOKewlper 0.047a	1285
Roc 0.3	3221
Roc 0.7	3160
Roc 0.8	3144
Roc 1.0	3163
Roc 1.1	3160
Roc 1.10	3173
Roc 1.3	3159
Roc 1.5	3142
Roc 1.6	3185
Roc 1.7	3157
Roc 1.8	3186
Roc 1.9.1	3150
Roc 2.0.3	3117
Roc 2.0.4	3086
Roc 2.0.5	3089
Roce 0.0360	1793
Roce 0.0390	1981
Rocinante 1.01	1722
Rocinante 2.0	1851
Rodent 0.10	2607
Rodent 0.11	2670
Rodent 0.12	2670
Rodent 0.13	2687
Rodent 0.14	2665
Rodent 0.15	2635
Rodent 0.16	2670
Rodent 1.0	2744
Rodent 1.1	2708
Rodent 1.2	2752
Rodent 1.3	2803
Rodent 1.4	2811
Rodent 1.5	2838
Rodent 1.6	2854
Rodent 1.7	2879
Rodent II 0.8.7	2860
Rodent II 0.9.33	2908
Rodent II 0.9.64	2943
Rodent III 0.172	2936
Rodent III 0.210	2964
Rodent III 0.232	2961
Rodent III 0.238	3032
Rodent III 0.273	3019
Rodent III 0.275	3030
Rodent III 0.276	3036
Rodent III 0.281	3045
Rodent III 0.287	3018
Rodent IV 0.30	3039
Rodent IV 022	2998
Rodent NN 1.1	3174
Rodin 2.1h	2361
Rodin 2.3a	2412
Rodin 3.0	2463
Rodin 4.0	2586
Rodin 5.1	2607
Rodin 6.0	2625
Rodin 7.0	2667
Rodin 8.0	2704
RofChade 1.0	2887
rofChade 1.0	2831
rofChade 2.0	3144
rofChade 2.1	3197
rofChade 2.2	3209
rofChade 2.202	3246
rofChade 2.3	3264
rofChade 2.321	3450
rofChade 3.0	3468
rofChade 3.1	3551
RomiChess P3k	2485
RomiChess P3kLD	2440
RomiChess P3L	2486
RomiChess P3m	2459
RomiChess P3n	2490
Ronja 0.6.0	1312
Ronja 0.8.0	1424
Ronja 0.8.1	1449
Ronja 0.8.2	1475
Ronja 0.9.0	1484
Ronja 0.9.1	1503
RookieMonster 1.9.9	2697
Roque 1.1	1608
Roque 2.1	1868
Rotor 0.1a	2330
Rotor 0.2	2360
Rotor 0.3	2447
Rotor 0.4	2552
Rotor 0.5	2612
Rotor 0.6	2639
Rotor 0.7a	2689
Rotor 0.8	2673
RubiChess 0.5	2055
RubiChess 0.6	2271
RubiChess 0.7	2398
RubiChess 0.8	2530
RubiChess 0.9	2592
RubiChess 1.0	2695
RubiChess 1.1	2832
RubiChess 1.2.1	2962
RubiChess 1.3	3037
RubiChess 1.4	3073
RubiChess 1.5	3133
RubiChess 1.6	3181
RubiChess 1.6.1	3220
RubiChess 1.6.1.1	3178
RubiChess 1.7.1	3214
RubiChess 1.7.3	3196
RubiChess 1.8	3206
RubiChess 1.9	3306
RubiChess 1.9dev	3295
RubiChess 2.0	3323
RubiChess 2.1	3389
RubiChess 2.2	3410
RubiChess 2021	3436
RubiChess 20220223	3469
RubiChess 20220813	3489
RubiChess 20221120	3533
RubiChess 20230410	3541
RubiChess 20230918	3576
RubiChess 20240112	3593
RubiChess 20240817	3602
RubiChess 220223	3461
RubiChess 220813	3497
RubiChess 221120	3522
RubiChess 230410	3540
Rudim 1.3	1714
Ruffian 1.0.5	2648
Ruffian 2.1.0	2677
RukChess 3.0	3215
RukChess 3.0.12	3227
RukChess 3.0.15	3223
RukChess 3.0.17	3218
RukChess 3.0.18	3230
RukChess 3.0.19	3269
RukChess 4.0.0	3249
RukChess 4.0.1	3240
RukChess 4.0.2	3251
RukChess 4.1.0	3292
RukChess 4.2.0	3335
RumbleMinze 1.0.30	1824
RumbleMinze 1.0.33	1852
Rustic Alpha 1	1817
Rustic Alpha 2	1952
Rustic Alpha 3.0.0	2010
Rusty Rival 1.0.23	2369
Rusty-Rival 1.0.29	2458
RustyRook 1.1.2	1687
RuthIron 18.9.9	2419
RuthIron 21.9.6.7	3048
RuyDos 1.0.2	2720
RuyDos 1.0.22	2776
RuyDos 1.0.27	2804
RuyDos 1.1.0	2827
RuyDos 1.1.10	2852
RuyDos 1.1.11	2847
RuyDos 1.1.6	2830
RuyDos 1.1.9	2837
Rybka 1.0	2877
Rybka 1.1	2937
Rybka 1.2	2940
Rybka 2.1	2940
Rybka 2.2	2964
Rybka 2.3	2959
Rybka 2.3.1	2965
Rybka 2.3.2a	3007
Rybka 3	3104
Rybka 4	3132
Rybka 4.1	3130
Sabrina 3.0.22	1324
Sabrina 3.0.25	1585
Sabrina 3.1.26	1570
Sabrina 3.1.27	1559
Safrad 2.1.35.210	1252
Safrad 2.2.40.360	1272
Sage 2.2a	2355
Sage 3.53	2419
SamChess	2055
Sapeli 1.0	1913
Sapeli 1.02	634
Sapeli 1.64	2067
Sapeli 1.78	2060
Sapeli 1.79	2100
Sapeli 1.90	2070
Sapeli 1.92	2109
Sapeli 2.0	2061
Sapling 1.2.2	3392
Sapling 1.2.7	3394
Sargon 1978 1.00	1478
Sargon 1978 1.01b	1522
Saruman 2015.04.22	1745
Saruman 2017.08.10	1695
Satana 2.4.19	1577
Saturn 1.0	2765
Saturn 1.1	3102
Saturn 1.2	3285
Saturn 1.3	3387
Sayuri 2014.06.16	1776
Sayuri 2015.09.15	1858
Sayuri 2016.09.12	1945
Sayuri 2016.12.30	1858
Sayuri 2017.03.05	1964
Sayuri 2017.08.19	1945
Sayuri 2017.12.07	1869
Sayuri 2017.16.12	1889
Sayuri 2018.03.06	1955
Sayuri 2018.05.23	1945
Scam 0.4	1486
Schneckbert 1.0	3189
Schneckbert 2.0	3320
Schneckbert 3.0	3354
Schoenemann 0.2.0	2759
Schoenemann 0.3.0	3120
Schoenemann 0.4.0	3328
Schoenemann 0.5.0	3431
Schola 1.1.0	2114
Schooner 1.4.1	2411
Schooner 1.4.2	2298
Schooner 1.5	2422
Schooner 1.7.0	2539
Schooner 1.8	2599
Schooner 1.83	2642
Schooner 2.0.34	3167
Schooner 2.1	3176
Schooner 2.2	3231
Scidlet 3.61	2361
Scoria 3.8.51	1783
Scorpio 1.7	2655
Scorpio 1.8	2683
Scorpio 1.81	2705
Scorpio 1.82	2704
Scorpio 1.84	2691
Scorpio 1.9	2700
Scorpio 1.91	2702
Scorpio 2.0	2707
Scorpio 2.02b	2714
Scorpio 2.05b	2690
Scorpio 2.1	2654
Scorpio 2.2	2629
Scorpio 2.5	2738
Scorpio 2.6	2778
Scorpio 2.7	2810
Scorpio 2.7.5	2843
Scorpio 2.7.6	2848
Scorpio 2.7.7	2849
Scorpio 2.7.8	2881
Scorpio 2.7.9	2922
Scorpio 2.8	2934
Scorpio 2.8.5	2798
Scorpio 2.9	2777
Scorpio 3.0.14	3274
Scorpio 3.0.14d	3314
Scorpio 3.0.15	3279
SdBC 0.41.40	1722
SdBC 0.5.15.1	1761
Seawall 20221105	2462
Seawall 20230105	2696
Seawall 20230316	2801
